layer,ground_truth_prob,top_1_prob,category,prompt_id
24,1.3406899768142466e-07,0.34330669045448303,painters,p_108
25,1.0790265037030622e-07,0.7293554544448853,painters,p_108
26,6.08470713814313e-08,0.36305728554725647,painters,p_108
27,7.101016308297403e-07,0.24107035994529724,painters,p_108
0,2.202403059925473e-08,0.11009633541107178,painters,p_109
1,4.710457091050557e-08,0.10026031732559204,painters,p_109
2,1.5051544721700338e-07,0.07842791080474854,painters,p_109
3,3.3549948597055845e-08,0.10329295694828033,painters,p_109
4,3.348631594235485e-07,0.06800031661987305,painters,p_109
5,2.0716329345304985e-06,0.034553490579128265,painters,p_109
6,2.1041826414602838e-07,0.08259327709674835,painters,p_109
7,5.335487074376033e-08,0.36849117279052734,painters,p_109
8,3.3224409889953677e-08,0.4942561984062195,painters,p_109
9,1.2166088581011536e-08,0.8778398633003235,painters,p_109
10,2.3427877238191286e-07,0.3513927459716797,painters,p_109
11,1.33814251057629e-06,0.16352272033691406,painters,p_109
12,1.8360580043008667e-06,0.14929191768169403,painters,p_109
13,9.60679699346656e-07,0.08409494906663895,painters,p_109
14,4.399975139790513e-08,0.14885948598384857,painters,p_109
15,5.272156045066367e-07,0.18847334384918213,painters,p_109
16,1.051458752954204e-06,0.12943708896636963,painters,p_109
17,5.596503456217761e-07,0.1258498579263687,painters,p_109
18,6.26006624315778e-07,0.12385179847478867,painters,p_109
19,2.2280623568349256e-07,0.1509229689836502,painters,p_109
20,1.7299335297593643e-07,0.1666201651096344,painters,p_109
21,9.033644232658844e-08,0.24709416925907135,painters,p_109
22,1.954931576619856e-06,0.0761013925075531,painters,p_109
23,2.7625133043329697e-06,0.04418338090181351,painters,p_109
24,5.058806891611312e-06,0.02777441032230854,painters,p_109
25,3.899661351169925e-06,0.11409351229667664,painters,p_109
26,2.4067412596195936e-06,0.7882522940635681,painters,p_109
27,7.116676715668291e-05,0.09365518391132355,painters,p_109
0,2.894381090357001e-08,0.06109020486474037,painters,p_110
1,5.0258851302942276e-08,0.10408516228199005,painters,p_110
2,1.367392883366847e-07,0.11068513989448547,painters,p_110
3,1.3122238406992892e-08,0.09629490226507187,painters,p_110
4,1.1277450084890006e-09,0.08069661259651184,painters,p_110
5,1.5970348377081223e-09,0.08287585526704788,painters,p_110
6,2.0063085914845402e-10,0.1087554395198822,painters,p_110
7,4.0801251266486815e-09,0.3288167715072632,painters,p_110
8,5.079675791108684e-09,0.11885033547878265,painters,p_110
9,1.9659429639773407e-08,0.10692436248064041,painters,p_110
